id,name,price,room_type,accommodates,review_scores_rating,quartiere
1343703610742415833,Stylish Getaway | Peaceful Stay & Easy Rome Access,$57.00,Entire home/apt,3,4.78,LA STORTA
1343972927464340623,Appartamento in Via dei Panieri - Trastevere,$151.00,Entire home/apt,4,4.0,TRASTEVERE
1343992206988956911,La Casetta di Giò with Private Garden,$67.00,Entire home/apt,4,4.75,CORVIALE
1344012595828436641,La corte di San Paolo,$118.00,Entire home/apt,3,5.0,OSTIENSE
1344018231325003376,Casa Simone - The Italian Stay Collection,$161.00,Entire home/apt,5,5.0,EROI TRIONFALE
1341445610257884634,Camera Matrimoniale - Una stanza al Pigneto,$77.00,Private room,2,5.0,PIGNETO
1341451388343675399,Camera Tripla 1 - Una stanza al Pigneto,$77.00,Private room,3,5.0,PRENESTINO LABICANO
1341457561433754597,Camera Tripla 2 - Una Stanza al Pigneto,$77.00,Private room,3,5.0,PRENESTINO LABICANO
1341510675886207567,Comodo e Accogliente a 2 Passi dalla Metro C Mirti,$82.00,Entire home/apt,3,4.86,CENTOCELLE
1341832991100561902,@Timeless Rome Retreat: Borgo Pio (New Opening),$155.00,Entire home/apt,2,5.0,BORGO
1341839994171502040,Camera Arancio,$96.00,Private room,2,5.0,VILLA TROILI
1341896170919672337,Quiet design flat near Vatican,$189.00,Entire home/apt,4,5.0,EROI TRIONFALE
1344024671254944809,Iron Loft San Pietro,$163.00,Entire home/apt,4,4.82,PRATI
1344028573106493462,relais du soleil trastevere,$166.00,Entire home/apt,2,4.76,TRASTEVERE
1344054901688636080,iFlat | Charming & Spacious Flat in Trastevere,$355.00,Entire home/apt,6,4.95,TRASTEVERE
1344058538697007084,Appartamento Teano Roma METRO C,$80.00,Entire home/apt,2,4.0,NUOVA GORDIANI
1344064024667977058,Bright apartment wth big balcony,$76.00,Entire home/apt,2,5.0,TUSCOLANO
1344076354573474134,Luxury & Design Apartment – Piramide,$155.00,Entire home/apt,5,4.96,OSTIENSE
1344103632272305476,Appartamento SarHome,$126.00,Entire home/apt,4,5.0,AURELIO
1344121716205087942,Domus Mazzini,$150.00,Entire home/apt,3,4.75,MAZZINI
1342011605202920290,Roma eur suite e piscina esterna,$153.00,Entire home/apt,4,5.0,CASTELLACCIO
1342027241720257792,"Prisma Rooms - Camera ""Giacca""",$137.00,Private room,2,5.0,TRASTEVERE
1342049882964867513,"Prisma Rooms - Camera ""Dora""",$129.00,Private room,2,5.0,TRASTEVERE
1342065875228758759,Apartment near the Vatican - Luxury House,$76.00,Entire home/apt,5,4.95,PINETA SACCHETTI
1342066022165408556,"""WOOD Apartment"" - Roma Battistini",$84.00,Entire home/apt,3,4.96,PRIMAVALLE
1342100351758219711,piccolo principe suite,$180.00,Entire home/apt,2,5.0,ESQUILINO
1344150447114452060,Casa vacanze Dragona [15 min FCO | 10 min Ostia],$43.00,Entire home/apt,4,4.7,DRAGONA
1344169051501337566,Colosseum bright apartment by Romeloft,$296.00,Entire home/apt,5,4.8,APPIO S. GIOVANNI
1344169246361127006,Appartamento - Staz. Trastevere - 10 min Vaticano,$91.00,Entire home/apt,6,5.0,MARCONI
1344177836126230272,"[Alle3g] 10min to center, Terrace, 2 baths, A/C",$96.00,Entire home/apt,6,4.5,COLLATINO
1344179118891689867,Attico Esclusivo Terrazzo a Due Passi dal Vaticano,$144.00,Entire home/apt,4,4.92,PRATI
1344189218662159351,Giuliana Vatican Luxury Home,$352.00,Entire home/apt,8,1.0,MAZZINI
1342215473015726965,Accogliente B&B zona centrale - da 1 a 4 persone,$90.00,Private room,4,5.0,PRATI
1342572504414853302,Il Gioiello Del Mare,$82.00,Entire home/apt,3,4.92,OSTIA LEVANTE
1342591642756769254,Piazza Navona - Charming Apts Same Floor,$469.00,Entire home/apt,8,5.0,PARIONE
1342628290082490226,stanza in villa,$72.00,Private room,2,5.0,MONTE LUNGO
1342637623794974994,Appartamento Vaticano-Balduina,$104.00,Entire home/apt,4,5.0,BALDUINA
1342654549274847822,Feel at home in Sonia Heart Testaccio,$114.00,Entire home/apt,4,5.0,TESTACCIO
1344199110964281972,Spanish Steps Retreat BuddyRent,$180.00,Entire home/apt,6,4.75,CAMPO MARZIO
1344200249742050369,Attico lusso Terrazzo a Due Passi dal Vaticano,$147.00,Entire home/apt,6,4.75,PRATI
1344209538546271248,Charming Loft with Terrace close Termini Station,$299.00,Entire home/apt,2,4.73,CASTRO PRETORIO
1344235914738895713,cosy apt close to metro S. Paolo,$85.00,Entire home/apt,4,5.0,SAN PAOLO
1344246891084514771,Dimora Comfort - Gardenie,$113.00,Entire home/apt,4,1.0,CENTOCELLE
1344257760753332923,Casetta Garbatella,$86.00,Entire home/apt,4,5.0,GARBATELLA
1344321899571772623,Industrial Nesthouse 01,$105.00,Private room,2,4.86,MONTEVERDE VECCHIO
1344366651686897724,Loft Ancient in Rome!,$126.00,Entire home/apt,4,4.65,PONTE
1344368170397560245,Artist’s apartment near the Colosseum,$165.00,Entire home/apt,3,5.0,MONTI
1342678634246955856,[200mt metroA] 3 camere da letto WI-FI e balcone,$702.00,Entire home/apt,5,4.0,QUADRARO
1342692942011285456,CdR 190 - Vatican,$253.00,Entire home/apt,5,4.77,PRATI
1342757712434662255,Casa di Desi  Monteverde,$92.00,Entire home/apt,4,4.94,MONTEVERDE NUOVO
1342789937571375110,Attichetto zona Roma Est,$47.00,Entire home/apt,6,4.83,NUOVA PONTE DI NONA
1342795428679169291,Stanza tripla,$96.00,Private room,3,5.0,CASTRO PRETORIO
1342816265933853352,Il solito posto - 4km dal colosseo,$68.00,Entire home/apt,3,4.67,PIGNETO
1342821963612578369,Apartment with terrace available summer and fall,$192.00,Entire home/apt,6,5.0,PORTONACCIO
1344376403181811963,Colosseum Studio Flat,$95.00,Entire home/apt,2,5.0,MONTI
1344427912496777662,"Full Apartment with A/C, Wifi & Gym {Deluxe}",$167.00,Entire home/apt,4,5.0,PORTA PORTESE
1344726152963945735,Casa Laberio by Hili,$121.00,Entire home/apt,4,4.0,APPIANO
1344749596624200351,Le case di Greta 1,$177.00,Entire home/apt,6,5.0,DON BOSCO
1344755123751220042,Attico con terrazza vicino San Pietro,$232.00,Entire home/apt,6,5.0,MAZZINI
1344786946378208224,Casa Re di Roma,$72.00,Private room,2,4.97,TUSCOLANO
1342858654176572807,Vacanze colorate all'Appio Latino da Francesca,$86.00,Entire home/apt,3,4.93,COLLI ALBANI
1342888460841148652,A casa di Tommy,$114.00,Entire home/apt,4,5.0,SAN PAOLO
1342892830409404292,59 Riverside,$771.00,Entire home/apt,6,5.0,OSTIENSE
1342895219244456730,Boho Apt. in San Lorenzo (street art district),$80.00,Entire home/apt,4,4.93,S. LORENZO
1342956809025135531,Opal Room-triple,$113.00,Private room,3,4.88,ESQUILINO
1342958802498828009,Rome Venice Apartments: Coliseum,$200.00,Entire home/apt,4,4.81,CELIO
1343305001804940562,SERENiTÀ | Cats | Wi-Fi | Metro,$42.00,Private room,2,5.0,SAN PAOLO
1343307206096406408,Una giraffa a Roma,$59.00,Entire home/apt,4,5.0,ARCO DI TRAVERTINO
1344862552301992673,Margherita House - Chic Retreat Near the Colosseum,$118.00,Entire home/apt,4,4.79,ESQUILINO
1344875622780816854,"Camera chic con bagno privato a Roma, metro C",$57.00,Private room,2,5.0,CENTOCELLE
1344899592355787539,Tana d'artista. Un luogo tranquillo e centrale.,$102.00,Entire home/apt,4,5.0,MAZZINI
1344909402057514245,"[8min to center] 400mt to MetroA, 4-6 pax, 2 baths",$178.00,Entire home/apt,6,4.67,APPIO LATINO - ALBERONE
1344930377500105241,[steps from Vatican & Metro] Angelico Sweet Home,$74.00,Entire home/apt,2,4.92,DELLA VITTORIA
1344935231331662421,The Nest on the Roofs of Piazza Navona,$139.00,Entire home/apt,4,5.0,PARIONE
1344937284854374159,Stanza privata dx bagno condiviso,$55.00,Private room,2,4.29,PORTUENSE
1344955640481264344,La Dolce Vita - Trastevere Luxury Stylish Studio,$141.00,Entire home/apt,2,4.94,PORTA PORTESE
1344965893702133762,The Best Rent-Roomy multi-room flat in Via Cavour,$850.00,Entire home/apt,12,4.67,MONTI
1344966028676691057,Grande appartamento di design a San Pietro - 80 m²,$124.00,Entire home/apt,4,5.0,AURELIO
1344982670837153319,Smart Stay a Termini nel cuore di Roma,$247.00,Entire home/apt,7,5.0,ESQUILINO
1344988531476388192,La Casa di Giulia,$86.00,Entire home/apt,4,4.72,S. SABA
1345006550154317587,Top Class Eur,$168.00,Private room,2,3.0,EUR
1345025984913730586,Top Class Eur,$166.00,Private room,2,5.0,EUR
1345039237055834766,Regina Cappellari - Dimora storica Campo de' Fiori,$207.00,Entire home/apt,4,4.33,REGOLA
1345097614208537015,"Like Home - Roma Quadraro, a 5 min dalla metro A",$76.00,Entire home/apt,8,4.82,QUADRARO
1345123522749105483,"At home in the city center. ""Vaticano House"".",$136.00,Entire home/apt,4,4.73,PRATI
1345169836249077669,Sergio I Grand Apartment,$810.00,Entire home/apt,13,5.0,CAVALLEGGERI
1345431734024769511,The Temple Apartment,$364.00,Entire home/apt,6,5.0,COLONNA
1343307862817452165,Antoni House San Giovanni,$103.00,Entire home/apt,4,5.0,FURIO CAMILLO
1343312322195973404,"""Pignhouse"" Casa vacanze a 200mt da Metro C",$62.00,Entire home/apt,3,4.79,PIGNETO
1343334058637444874,Comodo Rifugio in Centro,$156.00,Entire home/apt,4,4.75,S. EUSTACHIO
1343338557108681366,"La Casa al Colosseo, Roma.",$203.00,Entire home/apt,4,4.93,MONTI
1343340900847503115,Dimora Ottaviano,"$8,100.00",Entire home/apt,4,4.17,PRATI
1343379376856311378,"Romantic Suite Rovere in Trastevere, Roma",$147.00,Entire home/apt,4,4.8,TRASTEVERE
1343379609532361376,Lovely Flat in Rome city center,$135.00,Entire home/apt,4,2.5,EROI TRIONFALE
1343382939169927707,Appartamento Centro Stazione Tuscolana,$145.00,Entire home/apt,3,4.0,TUSCOLANO
1343427557205881886,Aida Charming Suite with Jacuzzi,$192.00,Private room,2,1.0,COLLI PORTUENSI
1345438943646385072,Stylish apartment in San Pietro,$130.00,Entire home/apt,4,5.0,PARIONE
1345444509951687720,iFlat | Colosseo Prestige,$128.00,Entire home/apt,4,4.5,MONTI
1345458444566319122,Rosie Vatican House,$180.00,Entire home/apt,5,5.0,AURELIO
1345468721407157282,Domus Solis,$137.00,Entire home/apt,4,5.0,BRAVETTA
1345484387537784697,iFlat | Vatican Bright & Comfortable Apartment,$111.00,Entire home/apt,4,4.81,MAZZINI
1345497525742720017,HeySuite Calssic- Luxury House- Suite Queen Deluxe,$464.00,Private room,4,5.0,PONTE
1345513857955934044,Apprtamento con grande terrazzo Roma Eur,$81.00,Entire home/apt,2,5.0,CASTELLACCIO
1343433908323246040,Aida Charming Room with Balcony,$183.00,Private room,2,3.0,COLLI PORTUENSI
1343434215917780777,Magnificent Villa. Private pool.,$555.00,Entire home/apt,12,5.0,CASETTA MATTEI
1343437399540727690,Flower's House al Vaticano,$113.00,Entire home/apt,5,4.6,MAZZINI
1345619222602766567,Attic with Terrace by Trevi Fountain,$294.00,Entire home/apt,4,4.5,TREVI
1345626668047775636,Trevi Fountain Fabulous and Cozy Apartment,$319.00,Entire home/apt,4,4.87,TREVI
1345630929770274069,Roma Dolce Vita Apartment (Aurelio-vicino Metro A),$113.00,Entire home/apt,4,5.0,GREGORIO XI
1345639765179846654,Daplace | Cosima Apartment III,$326.00,Entire home/apt,9,4.71,TRASTEVERE
1345663770530910998,Gemelli House Rome - Monte Mario,$80.00,Entire home/apt,7,5.0,MONTE MARIO
1345516872119054858,Romantic Jacuzzi Apartment | Terrestre,$155.00,Entire home/apt,2,4.94,APPIO S. GIOVANNI
1345521067644743249,Casa Crilù!,$199.00,Entire home/apt,2,4.67,EROI TRIONFALE
1345523115617900500,"iFlat | Trastevere Life: Beauty, Elegance & SPA",$214.00,Entire home/apt,6,4.91,TRASTEVERE
1345530995707045426,Mirti Suite Roma,$84.00,Entire home/apt,2,5.0,CENTOCELLE
1345535974356492945,Casa Patrizia alloggio turistico San Pietro,$169.00,Entire home/apt,4,5.0,AURELIO
1348431552890585069,Al campanile Trastevere,$238.00,Entire home/apt,4,4.4,TRASTEVERE
1348450947070527859,Eudora Guesthouse Stanza Deluxe,$272.00,Private room,2,5.0,AURELIO
1348456435649127326,Charm Apartment San Giovanni,$450.00,Entire home/apt,3,5.0,APPIO S. GIOVANNI
1345682784276575964,Moonlight Vatican,$101.00,Entire home/apt,4,4.5,APPIANO
1345688975687043417,Casa Margot Roma,$54.00,Entire home/apt,2,4.95,TUSCOLANO
1345689684929351412,Delizioso monolocale in centro con spazio esterno,$102.00,Entire home/apt,3,4.94,ESQUILINO
1345696929800358917,Elegantis | Monti Suite - Vicino Colosseo e Fori,$269.00,Entire home/apt,6,5.0,MONTI
1345708722595037985,Good place for a short stay,$130.00,Entire home/apt,2,5.0,APPIO S. GIOVANNI
1345727432484583668,Vitti at the Vatican - new apartment,$80.00,Entire home/apt,4,4.89,BALDO DEGLI UBALDI
1345750841223819139,Camera matrimoniale con bagno,$87.00,Private room,2,4.0,CASAL BERTONE
1345771719204782197,Domus Appio Latino - Parco Appia Antica,$290.00,Entire home/apt,4,5.0,APPIO LATINO - ALBERONE
1348465161837570798,Orti Apartment - Charme Holidays,$194.00,Entire home/apt,4,4.92,TRASTEVERE
1348485348077698012,Appartamento in Trastevere 41,$181.00,Entire home/apt,4,4.67,PORTA PORTESE
1348489385260242421,Bright Apartment Near Colosseum,$84.00,Entire home/apt,4,4.85,APPIO S. GIOVANNI
1348524323582805126,San Teodoro Suite,$190.00,Entire home/apt,3,4.42,CAMPITELLI
1345838438093658035,San Martino Boutique - Luxury Apartment with view,$250.00,Entire home/apt,3,5.0,MONTI
1345845940498902526,Alma Musa Holiday Appartamento Piazza Bologna,$120.00,Entire home/apt,3,4.67,ITALIA
1346195972607948659,"Rooftop terrace & St. Peter’s view, Rome Center",$239.00,Entire home/apt,3,4.96,LUDOVISI
1346200045990028944,La Dolce Vita•10min to Colosseum,$221.00,Entire home/apt,3,4.84,MONTI
1346201907962835102,Large and comfortable Home close to Trastevere,$113.00,Entire home/apt,4,4.83,MONTEVERDE NUOVO
1346225810093766733,La Casetta di Trastevere,$105.00,Entire home/apt,5,5.0,MARCONI
1346239245873245552,iFlat | Vatican New Bright & Comfy 3 Bedroom apt,$327.00,Entire home/apt,6,4.91,PRATI
1348560283453786287,"Terrarium Trastevere, Boutique Apt With Terrace",$180.00,Entire home/apt,2,4.8,TRASTEVERE
1348561933975370553,Appartamento Roma Coronari Suite,$207.00,Entire home/apt,5,4.89,PONTE
1346311576092093551,iFlat | Rome Dream: New Cozy & Chic Apartment,$219.00,Entire home/apt,6,4.82,LUDOVISI
1346319719945867195,Luminoso attico Piazza Bologna - Metro Policlinico,$158.00,Entire home/apt,6,4.94,ITALIA
1346361747501158446,"Casa Marina, nel cuore di Roma",$54.00,Entire home/apt,3,4.91,PORTUENSE
1346362193730849528,Olimpico Double Room,$95.00,Private room,2,5.0,FLAMINIO
1346386557530498389,Scipioni Vatican Studio 147,$165.00,Entire home/apt,2,5.0,PRATI
1348587356212113840,Luxury flat with terrace by historic center,$420.00,Entire home/apt,5,5.0,PRATI
1348591922985087226,MaGia House - Rome City,$94.00,Entire home/apt,5,5.0,TOR MARANCIA
1348600564104189457,Giraud Art Nouveau,$260.00,Entire home/apt,6,4.75,PARIONE
1346387018607610790,Camera con bagno privato,$149.00,Private room,2,5.0,ALESSANDRINO
1346391030406006092,Attic with Terrace Overlooking St Peter's Basilica,$279.00,Entire home/apt,2,4.7,CAVALLEGGERI
1346397611701491698,Olimpico Single Room,$80.00,Private room,1,5.0,FLAMINIO
1346453494548115783,Bright Terrace close to Vatican,$84.00,Entire home/apt,4,5.0,AURELIO
1346469721432145640,The green room: 30m2 su Piazza  Vittorio,$91.00,Private room,2,4.94,ESQUILINO
1346537685290669225,"""Appartamento affitto vacanza""",$83.00,Entire home/apt,5,4.67,MOLINO S. FELICOLA
1346639352115979888,The Writer's Cloud | Luxury Penthouse,$186.00,Entire home/apt,4,5.0,PRATI
1346907412166686725,Manfredi Suites - Green Harmony,$170.00,Entire home/apt,2,4.93,PARIOLI
1348603133597041146,Il Rifugio dell'Inventore,$111.00,Entire home/apt,6,4.5,MARCONI
1348614292192275598,"LG Apartment - Near Vatican City, Rome",$91.00,Entire home/apt,3,5.0,AURELIO
1348636800861662432,(Vaticano) Dolce vita romana,$192.00,Private room,5,4.5,BOCCEA
1348668318308232894,Saint Peter & Giulio Cesare,$166.00,Entire home/apt,4,4.75,PRATI
1348714852976251865,Roma Vaticano Deluxe Apartment,$381.00,Entire home/apt,5,5.0,PRATI
1346919101625365338,Manfredi Suites - Loft,$200.00,Entire home/apt,2,4.83,PARIOLI
1346924467253190761,Al Gondar 7 Libia Roma,$71.00,Entire home/apt,6,4.86,AFRICANO
1346966032894882280,Gianicolo Monteverde apartment private terrace,$108.00,Entire home/apt,3,5.0,MONTEVERDE VECCHIO
1347074669805058065,Rome Serenity Garden,$72.00,Entire home/apt,6,4.67,AURELIO
1347080683335643265,Casa Angela - Roma Metro B,$106.00,Entire home/apt,6,4.96,VESCOVIO
1347094584191011534,La casa di Antonietta,$89.00,Entire home/apt,4,5.0,ITALIA
1347109772095960227,Appartamento Casa Marini,$216.00,Entire home/apt,5,5.0,GREGORIO XI
1349067980329478308,La Dolce Roma - Relax & Comfort,$78.00,Entire home/apt,4,5.0,TOMBA DI NERONE
1349088033054201861,"Rooftop via Appia Nuova, Roma",$153.00,Entire home/apt,4,5.0,FURIO CAMILLO
1349094728208113123,Vatican Shabby double bedrooms,$224.00,Entire home/apt,6,5.0,EROI TRIONFALE
1349102244393106426,Quattro Fontane 6P - B&D Apts.,$250.00,Entire home/apt,4,4.97,CASTRO PRETORIO
1349143081213317792,Casa Borghese: elegante e centrale,$119.00,Entire home/apt,4,5.0,PINCIANO
1347117793975318442,Central• 2 Bedrooms• 300m to Metro A• Near Vatican,$138.00,Entire home/apt,4,4.95,BALDO DEGLI UBALDI
1347174160417924261,Carlo's House • Suite con Terrazza Privata,$94.00,Entire home/apt,3,4.95,COLLI ALBANI
1347184755199488103,Eleganza e Comodità tra San Pietro e Musei,$113.00,Entire home/apt,5,5.0,EROI TRIONFALE
1347232832024569667,Julien Rent,$77.00,Entire home/apt,1,4.73,PRIMA PORTA
1347494971004803513,Elegant & Spacious 2BR/2BA Unit w/Private Patio,$128.00,Entire home/apt,6,5.0,MONTE DELLE CAPRE
1347699035109035897,Tourist Accommodation - Rome,$65.00,Private room,2,5.0,AURELIO
1347706593677208191,"Grande, terrazzato, metro stop",$138.00,Entire home/apt,6,5.0,PRIMAVALLE
1349150311487614714,Rifugio Sophia Loren vicino Termini by NDP rent,$129.00,Entire home/apt,3,4.78,S. LORENZO
1349150367003179971,Quiet GardenApartment in Parioli,$132.00,Entire home/apt,2,4.83,PARIOLI
1349163885319775231,Roxhouse - casa accogliente a fermata Malatesta,$60.00,Entire home/apt,4,5.0,VILLINI SANTA MARIA
1349172469197820242,BMGA | 3Bdr Apt for Families in Garbatella,$88.00,Entire home/apt,4,4.81,GARBATELLA
1349193798676971016,Eleganza&Confort a Roma-Liberty-,$360.00,Entire home/apt,6,5.0,ITALIA
1349194823897675295,Studio 1.1,$285.00,Entire home/apt,4,5.0,PRATI
1349197777723004948,Raiyan guest house (2 single bed),$63.00,Private room,2,4.0,TOR PIGNATTARA
1347715689630565010,(Rome center) Apartment 10 min walk from Colosseum,$130.00,Entire home/apt,5,4.94,APPIO S. GIOVANNI
1347743705071075744,Confort et élégance  à Rome - Testaccio,$140.00,Entire home/apt,4,5.0,TESTACCIO
1347801841506990872,"15’ Minuti da San Pietro - Wi-fi, A/c & Smart tv",$157.00,Entire home/apt,6,5.0,APPIANO
1347803950505881739,Urban Corner-Appartamento Aurelio,$104.00,Entire home/apt,2,5.0,AURELIO
1347818753608129520,B&B Il Viaggio - Stanza Ricky (e Chery),$41.00,Private room,4,4.86,BORGHESIANA
1347851081680667376,B&B Il viaggio - Stanza Isla,$36.00,Private room,2,4.95,BORGHESIANA
1347864351400005145,Flaminia Garden Suite,$60.00,Entire home/apt,4,5.0,VIGNA CLARA
1349233496821644811,Roma Relax: Casa vacanze Tiburtina,$69.00,Entire home/apt,4,4.8,MONTI TIBURTINI
1349234429266025550,Appartamento centrale Manzoni,$100.00,Entire home/apt,8,4.94,ESQUILINO
1349234721332873860,Domus Valle Aurelia - Vaticano (Metro Linea A),$184.00,Entire home/apt,7,5.0,VALLE AURELIA
1347888712871907014,Domus Angela,$82.00,Entire home/apt,4,5.0,MONTI DI PIETRALATA
1347910259701301183,Colosseum Sweet Life Apartment,$252.00,Entire home/apt,4,5.0,MONTI
1347943680974591812,CasaMauPortuense,$60.00,Entire home/apt,4,4.85,VIGNA PIA
1347951480587634112,Francy Art House,$107.00,Entire home/apt,4,5.0,CENTOCELLE
1347969519236113821,Camera Matrimoniale con bagno,$74.00,Private room,2,4.0,LUDOVISI
1348032494059892291,Attico con terrazzo,$124.00,Private room,2,5.0,ITALIA
1348082953901035300,"Cielo Suite, Apt con Vista Panoramica e Jacuzzi",$150.00,Entire home/apt,6,5.0,MARCONI
1348359364763742867,La Casina your suite in Monti,$141.00,Entire home/apt,2,4.74,MONTI
1349253008787839009,Family Apartment,$182.00,Entire home/apt,4,5.0,MONTEVERDE VECCHIO
1349260157586286152,Trilussa APT - Trastevere,$102.00,Entire home/apt,2,3.77,TRASTEVERE
1348401543407999020,Bedroom in a shared apartment,$20.00,Private room,1,5.0,BRAVETTA
1348407188774628508,ClementinaHome,$163.00,Entire home/apt,3,4.8,MONTI
1348425701379731043,"Casa Libetta, appartamento moderno e ristrutturato",$166.00,Entire home/apt,4,5.0,OSTIENSE
